;name;retentionRate;fullStreams;consistency;amortisedConsistency;mean;score
214;Białkoholicy (Taco Hemingway);0.9067278418941469;52;0.08734939759036145;0.12719298245614036;0.16609729235898785;0.016909139303310363
215;Biblioteka Trap (Mata);0.9564518065700373;144;0.18373493975903615;0.45864661654135336;0.44806751298776515;1.3652811706977446
216;Big Pharma (Taco Hemingway);0.9415015955931697;34;0.04216867469879518;0.20588235294117646;0.11309328475593627;0.0037105515863110413
217;Billy Kid (Reto);0.9999995739065484;13;0.02710843373493976;0.12162162162162163;0.03903902240476014;0.00022956839095330427
218;Birch Tree (Foals);0.8748196731714709;6;0.009036144578313253;0.017857142857142856;0.01838960273934023;9.079309507780573e-07
219;Birdie (Carbon Based Lifeforms);1.0;6;0.009036144578313253;0.012605042016806723;0.018018018018018018;8.289253064551812e-07
220;Bit forte (RAU);0.9027062346916737;74;0.1566265060240964;0.2561576354679803;0.2466854875583853;0.18820633156961053
221;Bitter Sweet Symphony (The Verve);0.8367169000128757;17;0.02710843373493976;0.0481283422459893;0.05527859399484464;9.89678764675479e-05
222;Black & Blue (Miike Snow);0.9195354621940525;12;0.02108433734939759;0.038461538461538464;0.038659148560710906;3.411072250008974e-05
223;Black Desert (John D. Boswell);1.000939158402573;55;0.06325301204819277;0.17355371900826447;0.16532028141784239;0.015557415963171064
224;Black Flowers (Sidewalks and Skeletons);1.0;9;0.0030120481927710845;0.006024096385542169;0.02702702702702703;8.086440436671652e-08
225;Black Hole Bomb (Epic Mountain);1.0;8;0.02108433734939759;0.06542056074766354;0.024024024024024024;3.606176996162106e-05
226;Black Madonna (Cage The Elephant);1.02664512455139;27;0.03614457831325301;0.4;0.08324149658524783;0.004290626573315113
227;Black Out Days - Future Islands Remix (Phantogram);0.948390660719428;33;0.024096385542168676;0.3076923076923077;0.10537674007993644;0.0017213980326423034
228;Black Skinhead (Kanye West);0.9655902019450671;89;0.12048192771084337;0.17316017316017315;0.2725690059544634;0.10889445582347919
229;Blade Runner 2049 (Synthwave Goose);0.9110764892399317;17;0.03614457831325301;0.19672131147540983;0.054719308663058956;0.0008483335389198589
230;Blame (Zeds Dead);0.9271309295117838;96;0.1897590361445783;0.25925925925925924;0.30625946620509376;0.42632160295765764
231;Blame Game (Kanye West);0.8552458117238287;21;0.04216867469879518;0.10687022900763359;0.07191256074554718;0.000782780913527142
232;Blank (Disfigure);0.7604153613997285;11;0.04216867469879518;0.05761316872427984;0.03882000343482098;0.00012838784201063276
233;Blinding Lights (The Weeknd);1.0;29;0.030120481927710843;0.11363636363636363;0.08708708708708708;0.0008822995150851043
234;Blok (Mata);0.9815524789965685;9;0.006024096385542169;0.07692307692307693;0.026528445378285633;3.942447599023162e-06
235;Blok (skit) (Mata);1.0;9;0.006024096385542169;0.07692307692307693;0.02702702702702703;4.130304961499983e-06
236;Blood Magic (Daniel Deluxe);0.8868111854699343;5;0.018072289156626505;0.10344827586206896;0.015978579918377193;1.6793878571490112e-05
237;Blood On The Leaves (Kanye West);0.8725167098252417;31;0.060240963855421686;0.10810810810810811;0.10742698229079554;0.0030346455979506676
238;Blue (Coals);0.8782593546338657;13;0.0391566265060241;0.1;0.04483606314947663;0.0003255466226848556
239;Blue Faces (P-Flow);0.8339767818726321;14;0.024096385542168676;0.20512820512820512;0.047584260827567594;0.0002529861848799431
240;Body Gold (Oh Wonder);0.9838882746959744;12;0.015060240963855422;0.023809523809523808;0.03545543332237746;1.1812144894517e-05
241;Bogini (Quebonafide);0.8091270061845891;35;0.11144578313253012;0.16299559471365638;0.11906073063977438;0.016006222781622056
242;Bollywood (Quebonafide);0.8546708092991663;20;0.03614457831325301;0.053811659192825115;0.0718642121933233;0.00027532571784664783
243;Bon Voyage (Otsochodzi);0.9501635102443817;141;0.20481927710843373;0.3022222222222222;0.44512164443880947;1.0767706702169177
244;Borders (M.I.A.);0.8104547259729944;13;0.0391566265060241;0.05855855855855856;0.04867595951789756;0.00016914495395867419
245;Boredom (feat. Rex Orange County & Anna of the North) (Tyler, The Creator);0.9539345296612034;16;0.015060240963855422;0.026881720430107527;0.04869936037309447;1.9590235244907054e-05
246;Born To Die (Lana Del Rey);0.9131196566222846;16;0.045180722891566265;0.06172839506172839;0.05484202141875582;0.0003936619411156625
247;Bossman (Reto);0.864649531687675;25;0.07530120481927711;0.1152073732718894;0.08308944448650331;0.003519470119035134
248;Bound 2 (Kanye West);1.0;31;0.05421686746987952;0.0972972972972973;0.09309309309309309;0.0027051418517508867
249;Boy (ODESZA);1.0;8;0.009036144578313253;0.0196078431372549;0.024024024024024024;1.985221772882929e-06
250;Brak snu, stres i używki (Żabson);0.9605719003285054;17;0.0391566265060241;0.1326530612244898;0.05192280542316244;0.0007269684549595394
251;Brave For You (The xx);0.9597276116902954;41;0.09036144578313253;0.16574585635359115;0.13545705029863025;0.0188100376692416
252;Breathe In (Son Lux);1.0;14;0.02710843373493976;0.039301310043668124;0.042042042042042045;8.290597198931043e-05
253;Breathe Out (Son Lux);1.0;8;0.018072289156626505;0.03296703296703297;0.024024024024024024;1.3351161813234647e-05
254;Bring Me Back to Life (Ht Bristol);0.9435517314474864;19;0.045180722891566265;0.06172839506172839;0.05950326234353518;0.0005199322513393064
255;Broke In A Minute (Tory Lanez);1.0;11;0.024096385542168676;0.10256410256410256;0.03303303303303303;0.00011906006131154665
256;Broken (K Dinero);0.9765138312197655;11;0.024096385542168676;0.03292181069958848;0.03518968761152308;3.761358328760085e-05
257;Brooklyn Baby (Lana Del Rey);0.8949525793425094;13;0.02108433734939759;0.2692307692307692;0.043000724532973426;0.0002584198628716099
258;Brum brum (Mata);0.9093098082606538;42;0.07228915662650602;0.18045112781954886;0.13107168407360772;0.011855869168671006
259;Brzydkie Rzeczy (Bedoes);0.9139682124318197;42;0.08132530120481928;0.25;0.13174316575593797;0.021055564545529287
260;Build a Bomb (Harry Gregson-Williams);0.9511515503585031;14;0.015060240963855422;0.045454545454545456;0.0428446644305632;2.7028192863362297e-05
261;Bukiet Białych Róż (SQUADSHIT #13) / (Bedoes);0.9100489096056876;6;0.012048192771084338;0.08163265306122448;0.01913015725897842;8.144186573826198e-06
262;Bullet In A Gun (Imagine Dragons);0.9228389263552165;26;0.02108433734939759;0.04294478527607362;0.08590993008111625;0.0001239016784080009
263;Bumerang (Quebonafide);0.9455562269279145;37;0.09036144578313253;0.13452914798206278;0.11641983574788137;0.012398600506685674
264;Bunsen Burner (CUTS);0.9108016240203947;6;0.015060240963855422;0.19230769230769232;0.0191459800845128;3.003987644489212e-05
265;Burial (Miike Snow);1.0000497855392156;18;0.02108433734939759;0.038461538461538464;0.054056745164281925;7.156278904694568e-05
266;Burn (Ellie Goulding);0.8598792156659214;22;0.04819277108433735;0.06584362139917696;0.07746659600593886;0.0006923605711317418
267;Bury (Mire.);1.0;7;0.015060240963855422;0.19230769230769232;0.021021021021021023;4.426754535237045e-05
268;Bury Me Face Down (grandson);0.9565172849418272;41;0.03313253012048193;0.06707317073170732;0.12925909255970638;0.0009930202228224886
269;Buttercup Melody (ConcernedApe);1.0;7;0.012048192771084338;0.021164021164021163;0.021021021021021023;3.117934199633627e-06
270;Button (BOKKA);1.0;9;0.009036144578313253;0.016853932584269662;0.02702702702702703;2.0361475301776594e-06
271;Buzi (Young Igi);0.783008245250808;22;0.08433734939759036;0.13930348258706468;0.07994678780338584;0.003778833267170484
272;Bye Bye Macadam (Rone);0.9771814688610164;60;0.12048192771084337;0.1724137931034483;0.1907411275554537;0.06262383934318323
273;Byłem tam (PRO8L3M);0.9241975069798494;15;0.018072289156626505;0.03428571428571429;0.04995662199891078;3.206689513766207e-05
274;Było, nie minęło (Kuban);0.9209811046511629;9;0.015060240963855422;0.02512562814070352;0.02765709022976465;7.2348238575258815e-06
275;Ból dupy (Białas);0.736953660988881;4;0.009036144578313253;0.030612244897959183;0.013278444342142;6.257134241001481e-07
276;Bąbelek (Jan-Rapowanie);1.0;10;0.012048192771084338;0.042105263157894736;0.03003003003003003;1.0591514973732064e-05
277;Błąd (Łona I Webber);0.8317532707331677;22;0.06927710843373494;0.10267857142857142;0.07493272709307819;0.002053084418824788
278;C.L.U. (Daft Punk);0.8989069610079016;17;0.02710843373493976;0.04326923076923077;0.05398840606654062;0.00010148846579071831
279;C3PO (TACONAFIDE);0.9146310031375496;43;0.07530120481927711;0.13089005235602094;0.13458534280402382;0.009794215748790436
280;CENTRALNY (Jan-Rapowanie);0.9827230371315193;13;0.012048192771084338;0.042105263157894736;0.04131568324276658;1.5597079905249948e-05
281;CHAOS IS A LADDER (Bonjr);1.0;27;0.045180722891566265;0.13274336283185842;0.08108108108108109;0.0020832562611746656
282;COJESTMAŁPY (Quebonafide);0.9882156994109185;57;0.0572289156626506;0.2111111111111111;0.17212165335085064;0.015967548148960387
283;COPYCAT (Billie Eilish);0.9156848511048593;20;0.030120481927710843;0.062111801242236024;0.06324550022646175;0.00023764836290626764
284;COPYCAT - Sofi Tukker Remix (Billie Eilish);1.0;5;0.006024096385542169;0.0125;0.015015015015015015;2.7792443194986563e-07
285;CYBERSITY (LXST CXNTURY);1.0;10;0.02108433734939759;0.0958904109589041;0.03003003003003003;7.387082949894248e-05
286;CZŁOWIEK Z DZIURĄ ZAMIAST KRTANI (Taco Hemingway);0.9375449543746645;114;0.13253012048192772;0.3492063492063492;0.35474673949311625;0.36606615390655717
287;Caestus Metallican (Guillaume David);0.817776817110959;6;0.009036144578313253;0.09090909090909091;0.01964628990056358;4.174791310044734e-06
288;Cafe PRL (Mata);0.9403430005496346;115;0.10240963855421686;0.33663366336633666;0.3642770182309395;0.21668334399091696
289;Café Belga (Taco Hemingway);0.9248457035356223;101;0.16566265060240964;0.3055555555555556;0.3138365300286046;0.4058364805606273
290;Calico Desert (ConcernedApe);1.0;9;0.012048192771084338;0.021164021164021163;0.02702702702702703;4.545520804190457e-06
291;Californication (Red Hot Chili Peppers);0.87234216775391;12;0.02710843373493976;0.039301310043668124;0.03929469224116712;5.228026770630658e-05
292;Call Me (plenka);0.8350631700196853;13;0.02710843373493976;0.34615384615384615;0.050153944145326444;0.0005164313173602733
293;Call Out My Name (The Weeknd);0.9000702067815957;12;0.02710843373493976;0.11538461538461539;0.040543703008179985;0.0001659787474725194
294;Can You Hear Me (Dan Croll);0.9270552586022696;29;0.04216867469879518;0.06666666666666667;0.09465429066809959;0.0009090086980453023
295;Can't Hold Us - feat. Ray Dalton (Macklemore & Ryan Lewis);0.8910854603587492;25;0.06325301204819277;0.08641975308641975;0.08027796940168913;0.0019446988441582998
296;Can't Stop (Red Hot Chili Peppers);0.9718371071307874;10;0.015060240963855422;0.021929824561403508;0.03210272726257856;8.41699207201088e-06
297;Can't Tell Me Nothing (Kanye West);0.9605587968732299;12;0.03614457831325301;0.056338028169014086;0.03749929237042639;0.0001578078695931414
298;Candy (Quebonafide);0.9685110052341344;51;0.09337349397590361;0.13839285714285715;0.15996428014377598;0.0230861599252027
299;Canon (OVERWERK);0.9093467190930601;52;0.08433734939759036;0.14507772020725387;0.16930779754885802;0.01825750590464179
300;Canon Pt. II (OVERWERK);0.941158562566707;38;0.07228915662650602;0.12435233160621761;0.11587838157728227;0.007445787738042613
301;Canyon Battle (M83);0.9185216237653788;15;0.018072289156626505;0.039473684210526314;0.04689149430634066;3.533060391573349e-05
302;Carol of the Bells (Mykola Dmytrovych Leontovych);0.9433915302960408;8;0.009036144578313253;0.012448132780082987;0.02549706838637948;1.155552313227425e-06
303;Carousel (Melanie Martinez);0.8578613014548886;20;0.05421686746987952;0.07407407407407407;0.07213248180401464;0.0008607254837948224
304;Castor (Daft Punk);1.0;9;0.012048192771084338;0.08333333333333333;0.02702702702702703;1.7897988166499922e-05
305;Catering (Dwa Sławy);0.9753469680519187;35;0.05120481927710843;0.07555555555555556;0.11715879496119143;0.002257677202214031
306;Cała noc w samolocie (feat. Ka-Meal) (Kukon);1.013953068592058;24;0.045180722891566265;0.2631578947368421;0.08525731507680966;0.0038702188998539474
307;Cement (Klasey Jones);0.940448212226067;14;0.03614457831325301;0.1643835616438356;0.042362532082255266;0.0005473101118782549
308;Central Plain (Carbon Based Lifeforms);0.8099006972601803;3;0.006024096385542169;0.008403361344537815;0.012160671130032738;6.617598812506367e-08
309;Centrefold (Lil Sknow);0.984565324792586;12;0.030120481927710843;0.13333333333333333;0.03547983152405715;0.00026504746964469274
310;Cesarz (KęKę);0.7725492948273693;6;0.02108433734939759;0.03535353535353535;0.020879710671009986;8.13239850470408e-06
311;Chained (The xx);0.8973296885631409;6;0.015060240963855422;0.027472527472527472;0.01886278624607203;4.134478170966861e-06
312;Chalk Outline (Three Days Grace);0.9271841819730119;32;0.06927710843373494;0.09465020576131687;0.10302046466366799;0.00401092762295211
313;Chanel (Frank Ocean);0.8599073215450989;26;0.05421686746987952;0.24324324324324326;0.09296295368055121;0.00419122741813862
314;Changa (Quebonafide);0.9850136582048882;13;0.018072289156626505;0.029850746268656716;0.03845398665664729;2.411460037355165e-05
315;Change Is Everything (Son Lux);1.0;14;0.030120481927710843;0.043668122270742356;0.042042042042042045;0.00011372561315406094
316;Change Of Coast (Neon Indian);0.9146026425734624;23;0.0572289156626506;0.07818930041152264;0.07415697101946993;0.0013416742752054684
317;Change of Plan (Lorne Balfe);0.8892297821938541;11;0.018072289156626505;0.03468208092485549;0.037385035888029904;1.90502669655592e-05
318;Chcą mi wmówić (Reto);0.9074882357381917;12;0.015060240963855422;0.023923444976076555;0.03815265855956362;1.0474015590186407e-05
319;Cheap Thrills (Sia);0.8671706294895659;10;0.030120481927710843;0.043478260869565216;0.033853508058151224;5.457666029454012e-05
320;Check Yo Self - Remix (Ice Cube);0.6486148235483659;3;0.009036144578313253;0.012345679012345678;0.009738961314540027;1.2555460266633435e-07
321;Chemia (Skit) (Jan-Rapowanie);1.0269287809703767;59;0.0572289156626506;0.1310344827586207;0.19736769363995227;0.01186280329915156
322;Chemicals (The Glitch Mob);0.822116921351465;5;0.015060240963855422;0.054945054945054944;0.01728173708546623;5.536347337805639e-06
323;Chicago Freestyle (feat. Giveon) (Drake);0.9886016696065102;41;0.045180722891566265;0.19230769230769232;0.14546991534750453;0.005999514896688814
324;Children of the Omnissiah (Guillaume David);1.0213492984924766;42;0.04819277108433735;0.48484848484848486;0.12881883044049255;0.01770750596954373
325;Chinese New Year (SALES);0.9404147727272728;19;0.04819277108433735;0.2;0.06212950450450451;0.0019455178733227105
326;Chlorine (Twenty One Pilots);0.985732649121109;35;0.02710843373493976;0.05421686746987952;0.10952584990234544;0.00044842303723168284
327;Chodź (Taco Hemingway);0.9408406798200465;171;0.25301204819277107;0.3684210526315789;0.5396413508877743;2.622453152262321
328;Choker (Miyo);0.8725236576289209;16;0.024096385542168676;0.0425531914893617;0.049783632116965446;6.715117848772819e-05
329;Chrome Hearts / (Bedoes);0.9014926873981138;9;0.012048192771084338;0.07547169811320754;0.02977903772185961;1.3827707771964572e-05
330;Chłopaki nie płaczą (Bedoes);0.9858212863720882;93;0.14156626506024098;0.3032258064516129;0.2871611554897674;0.2943254968010196
331;Cichociemni (Kizo);0.9223782602663707;15;0.03313253012048193;0.07692307692307693;0.04708837965323815;0.00023384715986635697
332;Ciekawe Miejsce (Bitamina);1.0;9;0.015060240963855422;0.028735632183908046;0.02702702702702703;9.64331258970901e-06
333;Ciernie (Quebonafide);0.7782590668120105;6;0.02108433734939759;0.03125;0.02103402883275704;7.322018048534648e-06
334;Cinderella Man (Eminem);0.6943325873053161;7;0.02108433734939759;0.0330188679245283;0.0229359112923678;7.501933827584487e-06
335;Citadel (Procyon B);0.9274553353509714;17;0.04819277108433735;0.22857142857142856;0.05570302314420248;0.0018321458904792716
336;City Boy :* (Bedoes);0.9421999742467164;9;0.018072289156626505;0.125;0.031123722873014657;5.754542497766435e-05
337;City of Ghosts (John D. Boswell);1.0;16;0.02108433734939759;0.05785123966942149;0.04804804804804805;9.019665661868831e-05
338;Claudia Lewis (M83);0.957287458222244;25;0.030120481927710843;0.041666666666666664;0.07761790201801978;0.00024127831298711346
339;Cleanin' Out My Closet (Eminem);0.9725249574715731;6;0.015060240963855422;0.027777777777777776;0.01752297220669501;4.732798203138102e-06
340;Clear Skyscrapers - Future Mix (Chris Tilton);0.9233478297882513;19;0.018072289156626505;0.031088082901554404;0.06100195872474933;4.062341516699132e-05
