;trackName;artists;primaryArtist;album;durationMs;explicit;artistGenres;popularity;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;timeSignature
7191;Lover - First Dance Remix;['Taylor Swift'];Taylor Swift;Lover (First Dance Remix);233466;False;['pop'];58;0.506;0.425;7.0;-8.198;1.0;0.0343;0.687;1.08e-06;0.158;0.214;68.449;4.0
7192;Brane Scan;['Valve'];Valve;Half-Life 2 (Original Game Soundtrack);98741;False;[];22;0.755;0.601;2.0;-15.081;1.0;0.0438;0.0168;0.798;0.118;0.803;105.036;4.0
7193;Layla - 40th Anniversary Version / 2010 Remastered;['Derek & The Dominos'];Derek & The Dominos;Layla And Other Assorted Love Songs (Deluxe Edition);423840;False;['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock'];28;0.404;0.902;1.0;-3.88;1.0;0.0665;0.577;0.297;0.287;0.497;115.669;4.0
7194;Doing It Wrong;['Drake'];Drake;Take Care (Deluxe);265120;True;['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap'];69;0.397;0.172;6.0;-15.698;0.0;0.0445;0.841;6.78e-05;0.108;0.123;101.275;4.0
7195;Turbo Killer;['Carpenter Brut'];Carpenter Brut;TRILOGY;208972;False;['cyberpunk', 'darksynth', 'synthwave'];61;0.312;0.755;5.0;-1.673;0.0;0.067;6.72e-05;0.076;0.272;0.288;147.162;4.0
7196;Sunny Side Up;['Faith No More'];Faith No More;Sol Invictus;179106;False;['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock'];27;0.545;0.912;7.0;-5.735;1.0;0.0603;0.00287;1.38e-05;0.351;0.724;137.995;4.0
7197;Get Low;['Lil Jon & The East Side Boyz', 'Ying Yang Twins'];Lil Jon & The East Side Boyz;Kings Of Crunk;334066;True;['atl hip hop', 'atlanta bass', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'];74;0.521;0.625;1.0;-7.47;1.0;0.067;0.0301;0.0;0.121;0.136;101.019;4.0
7198;03' Adolescence;['J. Cole'];J. Cole;2014 Forest Hills Drive;264213;True;['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'];65;0.519;0.809;1.0;-6.362;1.0;0.556;0.388;0.0;0.275;0.262;146.02;4.0
7199;Price On My Head (feat. The Weeknd);['NAV', 'The Weeknd'];NAV;Bad Habits (Deluxe);217775;True;['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap'];63;0.768;0.574;6.0;-6.104;0.0;0.136;0.384;1.65e-05;0.336;0.278;74.949;4.0
7200;Czasem j**nę sobie;['Leh'];Leh;Lep;213000;False;['polish alternative rap', 'polish hip hop'];37;0.717;0.748;6.0;-5.071;0.0;0.129;0.0609;0.0;0.136;0.329;82.002;4.0
7201;I Like It;['Cardi B', 'Bad Bunny', 'J Balvin'];Cardi B;Invasion of Privacy;253390;True;['dance pop', 'pop', 'pop rap', 'rap'];81;0.816;0.726;5.0;-3.998;0.0;0.129;0.099;0.0;0.372;0.65;136.048;4.0
7202;Man Of The Year;['ScHoolboy Q'];ScHoolboy Q;Oxymoron (Deluxe);216013;True;['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'];74;0.749;0.865;3.0;-5.228;1.0;0.0413;0.00536;0.0;0.198;0.371;111.914;4.0
7203;A Real Hero;['College & Electric Youth'];College & Electric Youth;A Real Hero EP;267859;False;[];56;0.719;0.431;10.0;-9.226;1.0;0.0357;0.834;0.739;0.145;0.378;112.004;4.0
7204;Carol Of The Bells;['Lindsey Stirling'];Lindsey Stirling;Warmer In The Winter (Deluxe Edition);166093;False;['bow pop', 'pop violin'];73;0.227;0.66;4.0;-5.993;0.0;0.0759;0.0274;0.000538;0.0787;0.27;167.956;3.0
7205;Buzdygan;['Shellerini', 'The Returners', 'Ero', 'Gural'];Shellerini;Mam się świetnie;210800;False;['polish alternative rap', 'polish hip hop'];39;0.719;0.837;1.0;-5.283;1.0;0.34;0.0244;0.0;0.132;0.795;80.108;4.0
7206;Made in 1982;['Deeper Upper'];Deeper Upper;Made in 1982;180465;False;['lithuanian indie'];9;0.464;0.919;9.0;-6.232;1.0;0.0466;0.00012;0.13;0.264;0.495;170.063;4.0
7207;Diamenty;['Young Multi', 'Bedoes'];Young Multi;Nowa Fala;262560;False;['polish hip hop', 'polish trap'];44;0.628;0.665;8.0;-4.073;0.0;0.256;0.0871;0.0;0.119;0.235;135.003;4.0
